PORT,I_COMMODITY,GEN_VAL_YR,I_COMMODITY_SDESC,COMM_LVL,time
2604,57,189891.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
2604,58,5074024.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
2604,59,3927565.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
2604,62,16344191.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
2604,60,6750885.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
2604,56,403512.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
2604,61,62286676.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
2604,83,215643619.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
2604,85,2748987280.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
2604,84,1137068612.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
2604,79,47872.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
2604,80,8725615.0,TIN AND ARTICLES THEREOF,HS2,2013-12
2604,71,800077439.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
2604,81,208643.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
2604,82,86925272.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
2604,72,17309240.0,IRON AND STEEL,HS2,2013-12
2604,73,45077660.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
2604,74,416547519.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
2604,70,600100.0,GLASS AND GLASSWARE,HS2,2013-12
2604,75,1056293.0,NICKEL AND ARTICLES THEREOF,HS2,2013-12
2604,76,7181056.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
2604,97,4544.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
2604,98,400988344.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
2604,94,119779598.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
2604,88,43777565.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
2604,91,30131.0,CLOCKS AND WATCHES AND PARTS THEREOF,HS2,2013-12
2604,95,32783734.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
2604,86,2263233.0,RAILWAY OR TRAMWAY STOCK ETC,HS2,2013-12
2604,90,534364861.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
2604,96,51452221.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
2604,87,7059975829.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
2604,92,22601104.0,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
2604,93,2639380.0,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
2605,01,2930.0,LIVE ANIMALS,HS2,2013-12
2605,03,1837536.0,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",HS2,2013-12
2605,06,39250.0,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",HS2,2013-12
2605,07,133875.0,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,HS2,2013-12
2605,09,46816.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
2605,12,59547.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
2605,15,140868.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
2605,16,104825.0,"EDIBLE PREPARATIONS OF MEAT, FISH, CRUSTACEANS ETC",HS2,2013-12
2605,17,15601.0,SUGARS AND SUGAR CONFECTIONARY,HS2,2013-12
2605,19,9752.0,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",HS2,2013-12
2605,20,19815.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
2605,21,26363.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
2605,24,15046.0,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,HS2,2013-12
2605,22,4964032.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
2605,27,2041.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
2605,28,29094.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
2605,29,19351517.0,ORGANIC CHEMICALS,HS2,2013-12
2605,50,39831.0,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",HS2,2013-12
2605,51,1828.0,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",HS2,2013-12
2605,48,26165.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
2605,52,2074.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
2605,54,129904.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
2605,43,17431.0,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,HS2,2013-12
2605,44,25420.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
2605,49,172046.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
2605,39,4874722.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
2605,41,176802.0,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,HS2,2013-12
2605,33,1097391.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
2605,34,83755.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
2605,35,12576.0,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,HS2,2013-12
2605,42,362304.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
2605,30,1378434.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
2605,38,3786205.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
2605,40,153408.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
2605,32,20056.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
2605,63,894038.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
2605,65,4547.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
2605,68,59268.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
2605,64,246068.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
2605,69,473282.0,CERAMIC PRODUCTS,HS2,2013-12
2605,55,5548.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
2605,57,318780.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
2605,58,480.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
2605,59,48836.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
2605,62,5390347.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
2605,56,25844.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
2605,61,715584.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
2605,83,455739.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
2605,85,59722550.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
2605,84,73967076.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
2605,79,34708.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
2605,80,65125.0,TIN AND ARTICLES THEREOF,HS2,2013-12
2605,71,11251198.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
2605,81,101020.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
2605,82,343907.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
2605,72,18948.0,IRON AND STEEL,HS2,2013-12
2605,73,450160.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
2605,74,1062302.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
2605,70,315248.0,GLASS AND GLASSWARE,HS2,2013-12
2605,75,25369.0,NICKEL AND ARTICLES THEREOF,HS2,2013-12
2605,76,2320991.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
2605,97,997226.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
2605,98,96436628.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
2605,94,451717.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
2605,88,192727220.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
2605,91,60759.0,CLOCKS AND WATCHES AND PARTS THEREOF,HS2,2013-12
2605,95,913126.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
2605,86,67375.0,RAILWAY OR TRAMWAY STOCK ETC,HS2,2013-12
2605,90,25027033.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
2605,96,21060.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
2605,87,938149.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
2605,92,844201.0,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
2605,93,48381153.0,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
2608,01,10342683.0,LIVE ANIMALS,HS2,2013-12
2608,03,107339.0,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",HS2,2013-12
2608,07,197453834.0,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,HS2,2013-12
2608,08,51696153.0,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,HS2,2013-12
2608,09,154374.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
2608,12,293738.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
2608,16,17542592.0,"EDIBLE PREPARATIONS OF MEAT, FISH, CRUSTACEANS ETC",HS2,2013-12
2608,18,11754.0,COCOA AND COCOA PREPARATIONS,HS2,2013-12
2608,17,733772.0,SUGARS AND SUGAR CONFECTIONARY,HS2,2013-12
2608,19,695891.0,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",HS2,2013-12
2608,20,1926871.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
2608,21,4448152.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
2608,26,182220.0,"ORES, SLAG AND ASH",HS2,2013-12
2608,25,2958.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
2608,27,11930778.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
2608,28,59973.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
2608,29,1852848.0,ORGANIC CHEMICALS,HS2,2013-12
2608,45,36724.0,CORK AND ARTICLES OF CORK,HS2,2013-12
2608,51,29387.0,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",HS2,2013-12
2608,47,163276.0,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,HS2,2013-12
2608,48,318441.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
2608,52,92892.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
2608,44,530548.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
2608,49,4960423.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
2608,39,1520352.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
2608,41,2672.0,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,HS2,2013-12
2608,33,2026897.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
2608,42,1000829.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
2608,38,134237.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
2608,40,13399.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
2608,32,15227.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
2608,63,1481700.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
2608,65,13848.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
2608,68,20673.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
2608,64,8139.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
2608,69,35830.0,CERAMIC PRODUCTS,HS2,2013-12
2608,57,9835.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
2608,58,31415.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
2608,59,5050.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
2608,62,10439641.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
2608,60,256050.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
2608,61,26990883.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
2608,83,15967.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
2608,85,473623688.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
2608,84,29650816.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
2608,78,5368.0,LEAD AND ARTICLES THEREOF,HS2,2013-12
2608,80,263113.0,TIN AND ARTICLES THEREOF,HS2,2013-12
2608,81,3952.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
2608,72,247293.0,IRON AND STEEL,HS2,2013-12
2608,73,1338206.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
2608,74,142449.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
2608,70,787731.0,GLASS AND GLASSWARE,HS2,2013-12
2608,76,1544403.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
2608,97,8038.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
2608,98,17217372.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
2608,94,729063.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
2608,95,18391622.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
2608,90,123948.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
2608,87,8819033.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
2609,28,126000.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
2609,39,2020.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
2609,40,14676.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
2609,63,2310.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
2609,85,129425.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
2609,84,6085989.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
2609,71,5681.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
2609,70,3104.0,GLASS AND GLASSWARE,HS2,2013-12
2609,97,2900.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
2609,98,198993446.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
2609,94,79622.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
2609,88,143816285.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
2609,90,610669.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
2704,01,1335120.0,LIVE ANIMALS,HS2,2013-12
2704,02,633396983.0,MEAT AND EDIBLE MEAT OFFAL,HS2,2013-12
2704,03,2264651886.0,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",HS2,2013-12
2704,04,118073926.0,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,HS2,2013-12
2704,05,245502289.0,"PRODUCTS OF ANIMAL ORIGIN, NESOI",HS2,2013-12
2704,06,58685231.0,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",HS2,2013-12
2704,07,122481566.0,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,HS2,2013-12
2704,08,888558004.0,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,HS2,2013-12
2704,09,396433559.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
2704,12,241234909.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
2704,10,241935409.0,CEREALS,HS2,2013-12
2704,11,118920814.0,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,HS2,2013-12
2704,13,112413559.0,"LAC; GUMS, RESINS & OTHER VEGETABLE SAP & EXTRACT",HS2,2013-12
2704,14,15176441.0,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,HS2,2013-12
2704,15,253833045.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
2704,16,1446879626.0,"EDIBLE PREPARATIONS OF MEAT, FISH, CRUSTACEANS ETC",HS2,2013-12
2704,18,71712755.0,COCOA AND COCOA PREPARATIONS,HS2,2013-12
2704,17,104559438.0,SUGARS AND SUGAR CONFECTIONARY,HS2,2013-12
2704,19,425231314.0,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",HS2,2013-12
2704,20,851195321.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
2704,21,447109242.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
2704,23,172681546.0,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,HS2,2013-12
2704,24,74991642.0,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,HS2,2013-12
2704,22,1538664415.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
2704,26,151499851.0,"ORES, SLAG AND ASH",HS2,2013-12
2704,25,43917787.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
2704,27,9582241924.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
2704,28,479439198.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
2704,29,2735340738.0,ORGANIC CHEMICALS,HS2,2013-12
2704,50,5955086.0,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",HS2,2013-12
2704,45,10091263.0,CORK AND ARTICLES OF CORK,HS2,2013-12
2704,51,4804156.0,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",HS2,2013-12
2704,46,157512886.0,"MFR OF STRAW, ESPARTO ETC.; BASKETWARE & WICKERWRK",HS2,2013-12
2704,47,3624598.0,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,HS2,2013-12
2704,48,1598028847.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
2704,52,276860062.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
2704,53,26507496.0,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,HS2,2013-12
2704,54,289410086.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
2704,43,23185093.0,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,HS2,2013-12
2704,44,1396066902.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
2704,49,850724020.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
2704,39,7166564089.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
2704,41,22804880.0,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,HS2,2013-12
2704,33,906412913.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
2704,34,318420862.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
2704,35,239271476.0,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,HS2,2013-12
2704,42,4224687522.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
2704,36,161049230.0,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,HS2,2013-12
2704,37,171450756.0,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,HS2,2013-12
2704,30,986756429.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
2704,38,753174199.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
2704,40,6050834843.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
2704,31,45310352.0,FERTILIZERS,HS2,2013-12
2704,32,334890212.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
2704,63,3113778453.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
2704,65,680139432.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
2704,68,976440719.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
2704,64,11654600915.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
2704,69,902570654.0,CERAMIC PRODUCTS,HS2,2013-12
2704,66,146718577.0,"UMBRELLAS, WALKING-STICKS, RIDING-CROPS ETC, PARTS",HS2,2013-12
2704,67,475544730.0,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",HS2,2013-12
2704,55,336079243.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
2704,57,340767001.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
2704,58,188715099.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
2704,59,229658961.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
2704,62,12072728253.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
2704,60,460862730.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
2704,56,236231612.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
2704,61,15957664856.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
2704,83,2429715778.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
2704,85,40551514924.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
2704,84,41876561133.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
2704,78,8180352.0,LEAD AND ARTICLES THEREOF,HS2,2013-12
2704,79,64745517.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
2704,80,27174782.0,TIN AND ARTICLES THEREOF,HS2,2013-12
2704,71,467500150.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
2704,81,257138893.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
2704,82,1737674864.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
2704,72,1711464674.0,IRON AND STEEL,HS2,2013-12
2704,73,5313011763.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
2704,74,591417635.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
2704,70,890768163.0,GLASS AND GLASSWARE,HS2,2013-12
2704,75,54103139.0,NICKEL AND ARTICLES THEREOF,HS2,2013-12
2704,76,1628264165.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
2704,97,56725029.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
2704,98,605536440.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
2704,94,10328864209.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
2704,88,416432046.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
2704,91,330856401.0,CLOCKS AND WATCHES AND PARTS THEREOF,HS2,2013-12
2704,89,30964527.0,"SHIPS, BOATS AND FLOATING STRUCTURES",HS2,2013-12
2704,95,8214177892.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
2704,86,209946676.0,RAILWAY OR TRAMWAY STOCK ETC,HS2,2013-12
2704,90,4018369071.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
2704,96,1241212429.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
2704,87,23770654713.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
2704,92,395871809.0,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
2704,93,233170326.0,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
2707,15,66941.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
2707,20,15390.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
2707,29,182763.0,ORGANIC CHEMICALS,HS2,2013-12
2707,48,15410.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
2707,52,67936.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
2707,44,14475.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
2707,39,933450.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
2707,41,211355.0,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,HS2,2013-12
2707,42,252314.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
2707,38,233609.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
2707,40,1694.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
2707,32,171154.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
2707,63,203367.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
2707,68,41108.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
2707,64,972.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
